dataset,p_q,algorithm,purity,num_clusters,k
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,10
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,11
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,12
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,13
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,14
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,15
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.216,5,16
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.6,5,17
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.6,5,18
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.8,5,19
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.8,5,20
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.8,5,50
./synthetic_graphs/five_graphs/size_50\100_15.txt,100_15,girvan-newman,0.8,5,100
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,10
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,11
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,12
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,13
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,14
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,15
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,16
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,17
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,18
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,19
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,20
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,50
./synthetic_graphs/five_graphs/size_50\100_20.txt,100_20,girvan-newman,0.216,5,100
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,10
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,11
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,12
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,13
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,14
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,15
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,16
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,17
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,18
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,19
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,20
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,50
./synthetic_graphs/five_graphs/size_50\100_25.txt,100_25,girvan-newman,0.216,5,100
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,10
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,11
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,12
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,13
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,14
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,15
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,16
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,17
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,18
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,19
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,20
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,50
./synthetic_graphs/five_graphs/size_50\100_30.txt,100_30,girvan-newman,0.216,5,100
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,2
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,3
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,4
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,5
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,10
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,11
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,12
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,13
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,14
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,15
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,16
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,17
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,18
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,19
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,20
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,50
./synthetic_graphs/five_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,5,100
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,10
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,11
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,12
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,13
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,14
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,15
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,16
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,17
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,18
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,19
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,20
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,50
./synthetic_graphs/five_graphs/size_50\10_1.txt,10_1,girvan-newman,0.22,5,100
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,2
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,3
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,4
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,5
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,10
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,11
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,12
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,13
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,14
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,15
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,16
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,17
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,18
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,19
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,20
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,50
./synthetic_graphs/five_graphs/size_50\10_point1.txt,10_point1,girvan-newman,0.992,5,100
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,0.804,5,4
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,5
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,10
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,11
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,12
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,13
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,14
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,15
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,16
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,17
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,18
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,19
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,20
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,50
./synthetic_graphs/five_graphs/size_50\20_1.txt,20_1,girvan-newman,1.0,5,100
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,10
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,11
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,12
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,13
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,14
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,15
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,16
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,17
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,18
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,19
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,20
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,50
./synthetic_graphs/five_graphs/size_50\20_5.txt,20_5,girvan-newman,0.216,5,100
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,0.404,5,1
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,2
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,3
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,4
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,5
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,10
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,11
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,12
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,13
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,14
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,15
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,16
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,17
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,18
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,19
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,20
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,50
./synthetic_graphs/five_graphs/size_50\20_point1.txt,20_point1,girvan-newman,1.0,5,100
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,3
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,4
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,5
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,10
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,11
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,12
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,13
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,14
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,15
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,16
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,17
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,18
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,19
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,20
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,50
./synthetic_graphs/five_graphs/size_50\30_1.txt,30_1,girvan-newman,1.0,5,100
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,10
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,11
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,12
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,13
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,14
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,15
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,16
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,17
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,18
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,19
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,20
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,50
./synthetic_graphs/five_graphs/size_50\30_5.txt,30_5,girvan-newman,0.216,5,100
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,1.0,5,2
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,1.0,5,3
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,1.0,5,4
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,1.0,5,5
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,1.0,5,10
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,1.0,5,11
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,1.0,5,12
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,1.0,5,13
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,1.0,5,14
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,1.0,5,15
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,1.0,5,16
./synthetic_graphs/five_graphs/size_50\40_1.txt,40_1,girvan-newman,1.0,5,17
